"","Date","ACME","apcp","dlwrf","dswrf","pres_msl","pwat","spfh","tcdc","tcolc","tmax","tmin","tmp2m","tmpsfc","ulwrfsfc","ulwrfatm","uswrf"
"528","19950612",29208000,0,324.532373046875,545.4,101980.1671875,19.1494989395142,0.00933600002899766,0,0.000120000004244503,295.172607421875,290.323583984375,294.659350585937,296.385864257812,429.865478515625,287.745532226562,103.4
"529","19950613",28674900,0,345.281842041016,537.6,101769.29375,24.8799999237061,0.0114820001646876,0,0.000119999996968545,296.619744873047,292.313116455078,295.958990478516,296.895269775391,433.887432861328,286.717236328125,101.2
"530","19950614",26582400,0,356.730065917969,536.8,101330.7671875,27.5599998474121,0.0125180000439286,0,0.000560000009136274,299.308148193359,294.649060058594,298.399884033203,298.933477783203,445.868505859375,281.606463623047,100.6
"531","19950615",28925700,0,355.807366943359,537.4,101469.2734375,26.3599998474121,0.0115599997341633,0,0.00196000002324581,299.918792724609,295.541149902344,298.735009765625,299.207135009766,449.726007080078,285.020538330078,101.2
"532","19950616",28974300,0,361.015655517578,533.6,101894.2203125,28.9621604919434,0.0122419999912381,0,0.00072000001964625,299.437945556641,295.410601806641,298.449713134766,299.319549560547,450.546673583984,283.197338867188,100
"533","19950617",25713600,0.238000002503395,370.013128662109,529.4,102115.6484375,30.7599998474121,0.0129920000210404,0,0.000659999977506232,299.548101806641,295.394738769531,298.493774414062,299.546759033203,451.941271972656,287.278796386719,98.8
"534","19950618",27640500,0,357.322100830078,536.6,102063.515625,22.3072765350342,0.0116019997745752,0.00599999986588955,0.00598000001627952,299.211199951172,294.7615234375,298.086834716797,299.158355712891,449.102770996094,286.464868164063,101.2
"535","19950619",27342900,0.0840000003576279,364.820770263672,530.6,101791.190625,29.3229152679443,0.0127360001206398,0.00199999995529652,0.00128000000113389,298.9453125,294.635400390625,298.038763427734,299.342047119141,449.676995849609,286.514184570313,99.6
"536","19950620",25633800,0,369.111737060547,534.6,101407.090625,26.0200000762939,0.0127110512927175,0,0.00111999998334795,300.306268310547,295.7306640625,299.516094970703,300.621179199219,456.611724853516,294.127978515625,100.8
"537","19950621",27424500,0.00199999995529652,375.605737304688,529.8,101258.3109375,29.3269706726074,0.0127230094745755,0,0.00204000005905982,301.280444335937,296.777429199219,300.499755859375,301.594873046875,462.630981445312,290.684301757812,99.4
"538","19950622",27273600,0,380.943182373047,529.2,101189.9203125,33.4539825439453,0.0130959998816252,0,0.000260000000707805,302.244366455078,297.64765625,301.213366699219,302.100354003906,466.561431884766,287.145281982422,99.2
"539","19950623",27977100,0.0259999994188547,379.457360839844,529.2,101233.44375,33.7857345581055,0.0129339998587966,0.00399999991059303,0.00268000005744398,302.304266357422,297.713439941406,301.396075439453,302.561138916016,468.338134765625,285.294689941406,99
"540","19950624",25254600,2.17799999117851,384.012652587891,512,101164.9234375,36.064949798584,0.0141607791185379,0.0219999995082617,0.022920000879094,300.953662109375,295.970147705078,299.461163330078,301.171295166016,462.301312255859,260.072344970703,94.4
"541","19950625",28752000,0,344.2,539.8,101193.3609375,20.8323295593262,0.00943799987435341,0.00199999995529652,0.00178000002488261,298.320178222656,294.130847167969,297.756988525391,298.759503173828,444.109625244141,290.100982666016,102.8
"542","19950626",29009700,0,347.6,539.8,101299.2671875,21.540096282959,0.00954600013792515,0,0.00125999999872874,299.780682373047,295.152966308594,299.535168457031,300.395751953125,449.756921386719,286.525744628906,102.8
"543","19950627",19721100,0.0779999971389771,375.53525390625,511.2,101255.171875,29.5400001525879,0.0116020001471043,0.0319999996572733,0.0305200003087521,301.026391601563,296.211145019531,300.345843505859,301.272497558594,458.465985107422,242.247952270508,93.6
"544","19950628",28479000,0,380.207592773438,527.4,101054.415625,30.4724132537842,0.0143419999629259,0,0.00151999999943655,302.0578125,296.760150146484,301.103582763672,302.410308837891,465.369598388672,293.777380371094,99.2
"545","19950629",21432000,1.23199999332428,394.843438720703,477.8,101264.559375,35.1200000762939,0.0161100000143051,0.119999994337559,0.116980004939251,302.732440185547,297.500646972656,300.901348876953,302.027087402344,469.583117675781,265.943994140625,88.8
"546","19950630",12062100,0,361.897747802734,519,101871.4,33.9599998474121,0.0109400000423193,0.0119999997317791,0.0117799999992712,297.188983154297,293.551312255859,296.407427978516,297.731536865234,440.662860107422,265.602447509766,96.8
"547","19950701",28757400,0,337.366302490234,536.8,101850.603125,26.6,0.00927600003778934,0,0.000719999987632036,296.566528320312,292.101062011719,295.566656494141,296.9267578125,435.686145019531,274.725280761719,101.6
"548","19950702",15855000,2.4380000770092,374.324987792969,512.2,101102.1234375,39.7400001525879,0.0135959999635816,0.0359999991953373,0.0361399998160778,299.303692626953,293.798968505859,298.324658203125,299.340612792969,446.579742431641,272.133972167969,96.4
"549","19950703",24624900,0,391.200018310547,450.2,100119.7125,32.7586727142334,0.0142400002107024,0.0360000003129244,0.0370600007707253,303.222613525391,298.961004638672,302.802111816406,303.133953857422,467.626171875,262.291333007813,87.2
"550","19950704",28672200,0,372.483215332031,538.4,100108.934375,22.2887390136719,0.0111050132662058,0.00999999977648258,0.0109200003091246,304.502087402344,300.442828369141,303.345318603516,303.868896484375,479.561083984375,299.486627197266,103
"551","19950705",29151000,0.186000001430511,373.503833007812,496,101295.9609375,25.6603992462158,0.0110982723534107,0.0559999987483025,0.0557200013427064,302.322210693359,297.458459472656,301.402209472656,302.881030273437,468.573876953125,243.431610107422,89.4
"552","19950706",28810800,0,375.4,530.8,101859.509375,26.4399993896484,0.0111312583088875,0,0.000679999977000989,303.566461181641,298.237756347656,302.9287109375,304.530938720703,479.677868652344,297.334881591797,101
"553","19950707",28404300,0,386.931268310547,524.8,101931.028125,28.2221904754639,0.0132171649485826,0,0.000739999991492368,304.675311279297,299.68759765625,303.428649902344,304.539245605469,481.651342773437,304.779962158203,100
"554","19950708",28475100,0,384.668731689453,530.8,101679.8359375,24.4926940917969,0.0121735280379653,0,0.00108000000182074,305.336633300781,300.326745605469,304.252008056641,305.120837402344,484.429449462891,314.353857421875,101.4
"555","19950709",28575300,0,392.868731689453,527.2,101366.68125,27.7487289428711,0.0126050427556038,0,0.000299999996786937,307.179888916016,301.369793701172,305.245172119141,306.636962890625,497.592443847656,309.936224365234,100.4
"556","19950710",28568700,0,398,522.8,101431.7765625,31.4999996185303,0.0142559999600053,0,5.99999984842725e-05,305.843469238281,301.024957275391,304.981201171875,306.404675292969,491.716577148438,305.061309814453,99.2
"557","19950711",28552800,0,395.441418457031,523.8,101338.465625,30.5259342193604,0.0111959997564554,0,0.000120000005699694,308.062408447266,302.533319091797,306.783813476562,307.692602539062,501.647613525391,299.216870117188,100
"558","19950712",28148400,0,400.955798339844,522.2,101303.8984375,32.7400001525879,0.0122080000117421,0,0.000100000001839362,307.822613525391,302.807928466797,306.365643310547,307.334802246094,501.322100830078,300.529754638672,99.2
"559","19950713",27450900,0,413.326000976563,515,101291.6625,37.1399993896484,0.0147939998656511,0,0.000220000010449439,306.736706542969,302.225659179688,305.345385742187,306.522839355469,496.219921875,304.322100830078,97.4
"560","19950714",25950300,0.0179999995976686,406.545031738281,513.8,101414.359375,37.8599998474121,0.0156083820387721,0,0.000820000015664846,304.880920410156,300.587823486328,303.740161132812,305.071453857422,486.553546142578,297.278741455078,97.4
"561","19950715",26799900,0,398.494873046875,514.2,101351.375,37.980110168457,0.0147600850090384,0.00399999991059303,0.00276000001467764,303.671221923828,299.340954589844,302.726300048828,304.345794677734,480.644262695312,283.979248046875,97.4
"562","19950716",27184800,0.425999996066093,402.984155273438,503.2,101421.3859375,39.777515411377,0.0144579999148846,0.0119999997317791,0.015119999833405,304.323651123047,299.076916503906,303.196899414062,305.933435058594,489.361138916016,277.424035644531,95.2
"563","19950717",19395900,1.88599996566772,411.188616943359,467,101400.028125,46.7,0.0157479997724295,0.0519999995827675,0.0532000007107854,303.001379394531,299.144152832031,302.184411621094,303.539306640625,475.468688964844,212.412692260742,83.6
"564","19950718",25849200,0,386.659680175781,510.4,101435.6109375,32.3382221221924,0.0138739999383688,0.00199999995529652,0.00320000002393499,302.806286621094,298.192785644531,301.760229492187,303.148944091797,473.261877441406,274.165869140625,97
"565","19950719",14811600,3.1460000872612,413.227239990234,425.6,101315.73125,50.2227249145508,0.0168700002133846,0.177999998629093,0.177599998377264,302.727093505859,298.600061035156,301.330841064453,302.628936767578,472.735437011719,253.515896606445,78.2
"566","19950720",19250100,0,420.961547851562,449.2,100951.68125,44.4259033203125,0.0146507056429982,0.046000000834465,0.04733999966993,305.439996337891,301.827978515625,305.063647460937,306.486694335938,490.897778320313,272.74169921875,81
"567","19950721",27675600,0.320000004768372,402,507.6,101135.65625,37.6199996948242,0.0153761954978108,0,0.000960000010672957,304.900451660156,299.742553710938,303.824926757812,305.108331298828,482.706140136719,288.115667724609,96.6
"568","19950722",22810800,0.0200000002980232,409.606591796875,503.6,100852.56875,40.7050834655762,0.0143120000138879,0.00399999991059303,0.00348000004887581,305.903692626953,300.984326171875,305.035546875,305.631121826172,485.840606689453,281.52197265625,95
"569","19950723",15826800,0.0659999996423721,417.108404541016,480.8,100737.7625,44.1027351379395,0.0154115628451109,0.150000005215406,0.150539996335283,306.105126953125,301.840368652344,304.978088378906,305.722155761719,491.437420654297,287.256164550781,90.6
"570","19950724",25006500,1.16399998664856,402.505133056641,491.4,100915.7765625,38.2,0.0158859999850392,0.0120000001043081,0.0135199996875599,303.628802490234,298.609002685547,302.623718261719,303.492828369141,473.5505859375,274.004095458984,90.4
"571","19950725",27005700,0,390.226470947266,511.2,101071.7265625,31.0841354370117,0.0145140001550317,0,0.000160000007599592,304.501458740234,299.271868896484,303.627691650391,304.798217773438,480.174981689453,306.906726074219,97.4
"572","19950726",27107700,0,399.383807373047,507.4,101048.9953125,33.0893974304199,0.0138412449508905,0,0.000160000004689209,306.84169921875,302.355889892578,305.821496582031,306.519952392578,493.457775878906,303.307067871094,96.4
"573","19950727",27685200,0,397.728076171875,509.2,100815.09375,28.1400001525879,0.0127207782119513,0,0.000439999994705431,308.124084472656,302.927239990234,306.931646728516,307.562933349609,498.926477050781,312.117431640625,97.2
"574","19950728",27774300,0,392.103833007813,514.8,101146.7484375,23.9306072235107,0.0116637799888849,0,3.9999998989515e-05,308.909533691406,303.160211181641,307.002490234375,307.947296142578,504.416271972656,316.974389648438,98.6
"575","19950729",26032500,0,395.096166992187,500,101502.24375,26.7706966400146,0.0133348187431693,0.0139999996870756,0.0122400002554059,305.603503417969,301.308807373047,304.297381591797,305.420953369141,488.486633300781,279.098883056641,95
"576","19950730",24401400,0.686000001430511,404.742755126953,473.2,101555.5625,44.825798034668,0.0156983271241188,0.00999999977648258,0.0123199997469783,302.986468505859,298.986779785156,301.818719482422,303.290606689453,474.861236572266,276.876678466797,89.4
"577","19950731",10391400,0.451999997720122,409.660717773438,389.6,101341.434375,44.1999992370605,0.0153079999610782,0.109999998658895,0.113999999314547,301.664263916016,298.335272216797,300.719244384766,302.066418457031,467.803564453125,205.167651367187,69.8
"578","19950801",10551900,15.3720000267029,413.701342773437,49.8,101364.6421875,57.2199996948242,0.0159320000559092,0.846000003814697,0.843680012226105,295.349792480469,294.708697509766,294.842889404297,294.853973388672,429.6109375,164.804864501953,8
"579","19950802",12291000,11.2720001220703,417.408740234375,95,101206.5734375,56.6599998474121,0.0177459999918938,0.546000001579523,0.543980004265904,297.188848876953,295.509350585938,296.949444580078,297.020422363281,438.034234619141,194.546176147461,17.6
"580","19950803",13361100,4.02400000095367,416.116229248047,417,101190.875,53.9800003051758,0.0179229490458965,0.0719999995082617,0.0735200010240078,300.000225830078,297.859838867187,299.620648193359,300.399176025391,457.084625244141,266.778076171875,75
"581","19950804",19368600,0.438000002503395,405.633947753906,479.8,101224.9546875,48.2600006103516,0.0174958974123001,0.00399999991059303,0.0042200000025332,301.756964111328,298.583337402344,301.244415283203,302.237902832031,467.089007568359,269.949383544922,90
"582","19950805",22162500,0.0200000002980232,406.026800537109,461.2,100981.4640625,38.2799995422363,0.0168886762112379,0.00799999982118607,0.010579999955371,302.28759765625,298.212994384766,301.600860595703,303.685913085938,474.377838134766,276.090905761719,86.8
"583","19950806",25746000,0.43600001335144,417.623443603516,478.8,100933.7140625,45.3799995422363,0.0182652622461319,0.00199999995529652,0.00278000000253087,304.228161621094,300.637048339844,303.681964111328,304.425341796875,480.553839111328,290.23447265625,90
"584","19950807",26504400,0,403.706945800781,490.4,101184.5953125,33.7493759155273,0.015888000279665,0,0.000500000000465661,304.648876953125,300.804852294922,303.74619140625,304.553833007812,481.968865966797,306.201348876953,92.8
"585","19950808",24608700,0.310000002384186,408.812658691406,483.6,101175.36875,37.6800003051758,0.0172419998794794,0,0.000879999974858947,304.076763916016,300.45830078125,303.152703857422,304.215545654297,480.512854003906,303.020092773438,91
"586","19950809",26658600,0,398.003796386719,484.2,101132.1140625,34.6399997711182,0.0123220002278686,0.00399999991059303,0.00402000001631677,304.341076660156,300.424066162109,303.215454101562,303.799377441406,479.001690673828,291.390142822266,92
"587","19950810",26454300,0,373.568981933594,494.6,101130.96875,24.7199996948242,0.0117480000481009,0,0.000219999994442333,303.748876953125,299.251062011719,302.875433349609,303.554296875,473.361785888672,302.573773193359,94.6
"588","19950811",25844400,0,396.13134765625,484.6,101184.8921875,32.2599994659424,0.0143200000748038,0,0.000119999996968545,304.465789794922,300.125469970703,303.466418457031,304.310675048828,480.429479980469,308.031292724609,91.8
"589","19950812",25609500,0,402.115014648438,479.2,101250.5390625,36.0399993896484,0.0148639999330044,0,0.00123999995121267,304.487982177734,300.675201416016,303.638049316406,304.6216796875,482.581066894531,299.901574707031,90.6
"590","19950813",25702800,0,407.220269775391,475.6,101086.465625,36.0611228942871,0.0158420002087951,0,0.0028400000417605,304.383172607422,300.820141601563,303.560296630859,304.679602050781,483.269805908203,298.843469238281,90
"591","19950814",25863000,0.0459999993443489,411.603796386719,473.8,100982.840625,39.6223434448242,0.0155619999393821,0.00399999991059303,0.00435999984329101,304.609289550781,300.983618164062,303.773052978516,304.938067626953,484.2083984375,297.094866943359,89
"592","19950815",19226400,0.88600001335144,417.616857910156,420.6,100967.4953125,47.4332160949707,0.0167440000921488,0.105999999493361,0.108460000157356,303.798852539063,299.750067138672,302.62470703125,303.633343505859,476.490368652344,178.114996337891,74.2
"593","19950816",21600300,0.58199999332428,409.379229736328,464.6,101118.421875,44.1806396484375,0.0147819999605417,0.0139999996870756,0.0147399997673347,304.282244873047,300.195111083984,303.256927490234,304.101373291016,479.878625488281,254.713653564453,86.2
"594","19950817",7074600,0,400.7765625,473.4,101130.0828125,35.5600006103516,0.0133279997855425,0,0.000120000005699694,305.070770263672,301.097204589844,304.179968261719,304.973272705078,484.779425048828,298.687927246094,89.4
"595","19950818",11010048,0,395.412908935547,473.6,101187.0671875,32.4894439697266,0.0131579998880625,0,0.000240000009944197,305.579473876953,301.207489013672,304.555517578125,305.460699462891,486.735864257813,302.64970703125,89.8
"596","19950819",11010048,0,409.776550292969,462.4,101440.584375,37.4382972717285,0.0134659998118877,0.00599999986588955,0.0070200000423938,306.835931396484,300.741540527344,305.34345703125,307.217547607422,500.171337890625,295.535699462891,86.8
"597","19950820",11010048,0.196000003814697,413.416027832031,458,101545.0765625,44.5594100952148,0.0157000001519918,0.00599999986588955,0.00433999995875638,305.306713867188,300.692926025391,304.244421386719,305.385198974609,486.420770263672,275.776196289063,86
"598","19950821",11010048,0,404.26474609375,465.2,101730.7328125,35.2400009155273,0.0137940000742674,0,7.999999797903e-05,304.921325683594,300.151947021484,303.695050048828,304.705224609375,484.005767822266,295.168627929687,88
"599","19950822",11010048,0,387.524987792969,470,101782.2875,28.7799999237061,0.0127380000427365,0,0.0007599999953527,303.899792480469,299.25087890625,302.532299804688,303.787280273437,477.685845947266,300.939276123047,89.4
"600","19950823",11010048,0,394.336547851562,465.8,101590.9,28.7722103118896,0.0128299999982119,0,0.000879999989410862,304.34228515625,300.0751953125,303.129187011719,304.249084472656,481.547137451172,299.776013183594,88.8
"601","19950824",11010048,0,346.307995605469,478.2,101334.4015625,18,0.00823399992659688,0,0.00131999998993706,302.203936767578,296.24755859375,300.544110107422,301.590765380859,464.257202148438,298.732788085938,92.8
"602","19950825",11010048,0,392.115283203125,459.2,101093.7671875,33.9600002288818,0.0128640001639724,0,0.000339999998686835,304.014263916016,298.347729492188,303.031323242188,304.359802246094,479.7375,294.705908203125,87.2
"603","19950826",11010048,0,407.6,441.8,101223.68125,37.1471725463867,0.0141520002856851,0.00799999982118607,0.00761999980168184,304.758111572266,300.316259765625,303.795104980469,305.230114746094,486.407757568359,298.019573974609,83.6
"604","19950827",11010048,0,403.510302734375,449.8,101367.475,32.3799999237061,0.0129319999366999,0,0.00192000000824919,305.607733154297,299.733160400391,304.194244384766,306.345196533203,493.378387451172,297.288397216797,85.2
"605","19950828",11010048,0,395.694866943359,454.2,101404.1875,30.7713806152344,0.0121379999443889,0,0.000319999989005737,305.920690917969,300.546636962891,304.4513671875,305.361737060547,487.853289794922,303.877215576172,87
"606","19950829",12588000,0,407.376391601562,382.4,101376.4203125,33.0999992370605,0.0125599997118115,0.0479999989271164,0.0494399993913248,305.744964599609,300.349432373047,303.901129150391,304.729888916016,484.304205322266,305.727026367187,71.4
"607","19950830",22174500,0,406.466644287109,417.8,101245.7453125,36.8200004577637,0.0136160001158714,0.0339999996125698,0.031200000597164,304.484002685547,301.015057373047,303.638604736328,304.457501220703,482.711462402344,291.084411621094,78.2
"608","19950831",23222400,0,403.998406982422,408.4,101423.328125,34.1057697296143,0.013982000015676,0.0180000007152557,0.0183999999775551,304.458538818359,299.396240234375,303.107958984375,304.464123535156,482.740100097656,291.294866943359,77.4
"609","19950901",23051400,0,396.272930908203,445.8,101554.2140625,31.4540790557861,0.0121160000562668,0,0.000199999994947575,305.414617919922,300.207946777344,304.052130126953,305.706732177734,489.058807373047,302.452642822266,85
"610","19950902",22851000,0,394.082836914063,444.8,101389.3765625,31.6694381713867,0.011608000099659,0,0.00103999998827931,305.960797119141,301.100231933594,304.685284423828,305.664117431641,489.0328125,300.221057128906,85
"611","19950903",18495300,0,394.537463378906,417,101294.0515625,31.5854984283447,0.0100940000265837,0.0459999993443489,0.0444399997591972,306.129736328125,301.647119140625,304.984417724609,305.341638183594,487.186791992188,236.724768066406,77.6
"612","19950904",15765600,0.105999994277954,394.003216552734,439.6,101280.759375,33.8200004577637,0.0112919997423887,0,0.000420000008307397,306.930084228516,301.698950195312,305.620025634766,306.601647949219,493.084088134766,291.186303710938,84.4
"613","19950905",22423500,0,381.428045654297,439,101394.459375,31.1,0.0123180000111461,0,0.000380000006407499,304.137133789062,299.661169433594,302.903405761719,303.914251708984,477.960906982422,294.270098876953,84.4
"614","19950906",20672100,0,390.544274902344,432.4,101273.2859375,34.9399993896484,0.0142839999869466,0,0.000979999999981374,303.987329101563,299.912963867188,302.701916503906,303.704626464844,477.729754638672,294.369342041016,83
"615","19950907",15087300,0.0319999992847443,389.434826660156,427.2,101421.375,35.9599990844727,0.0137020001187921,0,0.000479999999515712,301.640008544922,297.700445556641,299.821624755859,301.062548828125,467.265405273438,283.73525390625,82
"616","19950908",14507100,0,354.175115966797,365.2,101745.721875,31.1,0.00811399985104799,0.0339999992400408,0.0381399996462278,294.646325683594,291.476031494141,293.571282958984,295.019830322266,426.825463867188,254.605758666992,67.4
"617","19950909",14212500,0.30599999986589,359.901831054687,354,101780.628125,36.7,0.00871399994939566,0.101999998092651,0.104780002019834,294.519805908203,291.301257324219,293.67548828125,295.051940917969,425.264611816406,250.965148925781,63.8
"618","19950910",14170800,0.00399999991059303,373.677899169922,364.6,102035.296875,35.0600006103516,0.00971000008285046,0.0600000001490116,0.0589799980749376,295.728796386719,293.385211181641,295.269219970703,296.787164306641,436.009259033203,256.620629882813,66.8
"619","19950911",8084100,0.994000017642975,379.642468261719,230.8,101722.3140625,43.6800003051758,0.0115940000861883,0.144000001251698,0.144739999761805,295.117291259766,291.720367431641,294.583636474609,295.231536865234,425.00068359375,246.065295410156,43.4
"620","19950912",12435000,0.577999997138977,383.132373046875,415,101308.778125,35.5400001525879,0.0141180001199245,0.0300000000745058,0.0320600004866719,300.782440185547,295.620050048828,299.734326171875,300.526910400391,455.147613525391,268.286553955078,79
"621","19950913",21881400,0.294000005722046,382.083636474609,416.8,101535.528125,29.9600002288818,0.0140759998932481,0,0.000940000014088582,301.358996582031,296.838739013672,300.408489990234,301.750140380859,463.766302490234,293.992370605469,80.4
"622","19950914",12464400,0,383.040386962891,348.4,101865.428125,28.5653804779053,0.0114560000598431,0.158000000566244,0.155580000579357,300.977960205078,296.199926757812,299.662408447266,300.068841552734,457.992144775391,168.078524780273,62
"623","19950915",3077100,2.91999990046024,397.6,38.6,101812.3609375,45.6936172485352,0.0131319999694824,0.622000008821487,0.623919999599457,294.783734130859,293.911950683594,293.916418457031,293.8841796875,425.430725097656,184.428350830078,6
"624","19950916",15755400,9.33800001144409,414,331,101106.528125,51.3482482910156,0.0178020004183054,0.169999999925494,0.168320002080873,299.582379150391,296.836822509766,299.072186279297,299.563348388672,452.262719726563,222.06044921875,61
"625","19950917",9270300,0.00399999991059303,390.031024169922,397,101442.3421875,37.9599998474121,0.0163659997284412,0.00599999986588955,0.00406000011716969,300.148004150391,296.922149658203,299.154449462891,300.125305175781,456.813146972656,284.096405029297,75.2
"626","19950918",9249600,2.11799995042384,390.6,358.8,101321.425,44.4497650146484,0.0156479995697737,0.0160000000149012,0.0153999996575294,298.678680419922,295.551489257812,297.791821289063,298.734533691406,447.362664794922,265.018603515625,68.8
"627","19950919",8933400,4.64400000572205,397.6,364.6,101150.65,42.6800003051758,0.0156407792121172,0.0319999996572733,0.0320199999492615,298.979119873047,295.328314208984,297.290637207031,297.945758056641,447.698645019531,250.513717651367,67.2
"628","19950920",7437300,0,322.708013916016,405.8,101857.55,22.6393054962158,0.00948400013148785,0,0.000979999985429458,292.439483642578,288.395910644531,291.300390625,293.662640380859,419.308013916016,285.830499267578,80.2
"629","19950921",2196300,0.414000006020069,342.251312255859,87,102571.95,28.7615589141846,0.00592799996957183,0.247999994456768,0.248860004544258,284.539361572266,282.552099609375,282.619323730469,283.119122314453,368.674133300781,232.723501586914,16.6
"630","19950922",21818400,0,260.457360839844,417.2,102895.3890625,11.9000001907349,0.00410400005057454,0,0.000959999997576233,283.074078369141,279.367834472656,282.194104003906,283.607122802734,363.79462890625,255.239373779297,84
"631","19950923",22196100,0,281.210266113281,406,102017.7875,15.660000038147,0.00510600009001791,0,0.000419999990845099,287.027209472656,282.531524658203,286.217590332031,287.002648925781,378.104614257812,265.241735839844,81.4
"632","19950924",7923000,0.18400000333786,332.450665283203,355.8,101820.6125,28.0818672180176,0.00708000008016825,0.0680000007152557,0.0679600005038083,290.682843017578,286.920538330078,289.995013427734,291.196881103516,401.080645751953,236.161514282227,67.8
"633","19950925",3485400,4.78400001898408,348.131652832031,286.2,101771.471875,25.0652851104736,0.00905600003898144,0.468000012263656,0.46722000236623,289.594177246094,286.828503417969,288.350390625,289.972369384766,406.175897216797,226.464221191406,53.6
"634","19950926",13438200,0,307.712713623047,396,101437.7109375,18.0203796386719,0.00896600019186735,0,0.00102000002079876,291.276641845703,286.374639892578,290.388372802734,291.235894775391,402.219982910156,270.404663085938,79.2
"635","19950927",15196800,0.658000016212463,356.4,372.4,101303.425,35.3032737731934,0.0126120001077652,0,0.00182000002532732,295.188635253906,290.923297119141,294.379437255859,295.203149414063,423.588726806641,273.746740722656,72.8
"636","19950928",19957500,0,374.4,375.2,101123.6703125,32.7335437774658,0.0145539999008179,0.00599999986588955,0.00728000015951693,299.898413085937,295.563854980469,298.829235839844,299.264544677734,448.949334716797,281.349987792969,73
"637","19950929",18114000,0,379.4,371.4,100806.4203125,34.9599998474121,0.0129940001294017,0,0.000979999979608692,300.754486083984,296.77216796875,299.379840087891,299.582940673828,454.007000732422,289.32900390625,73
"638","19950930",19177500,0,368.771154785156,372.4,100943.76875,26.4967937469482,0.0110499998554587,0,0.000440000007802155,300.039038085937,295.910284423828,297.973577880859,298.575213623047,451.968927001953,293.516827392578,74
"639","19951001",21003300,0,306.238623046875,390,101645.796875,12.1412353515625,0.00710803810507059,0,0.000160000000323635,294.754962158203,289.513818359375,292.936383056641,293.738818359375,420.116729736328,290.265771484375,79.4
"640","19951002",2819400,0.0600000008940697,356.783032226563,281.8,101192.4859375,29.0600002288818,0.00971199991181493,0.136000001430511,0.135059996694326,295.805316162109,290.690942382813,294.236828613281,295.34716796875,428.301672363281,195.014810180664,49.4
"641","19951003",20206800,0,301.759613037109,379.6,101298.5640625,12.9599998474121,0.0071340000256896,0,0.000779999999213032,292.015209960938,287.468402099609,290.501440429687,291.216784667969,406.836297607422,283.046203613281,77.8
"642","19951004",20023800,0,310.447094726563,377.6,100298.5,14.4534854888916,0.00791800012812018,0,0.000420000005397014,293.708624267578,289.049072265625,292.464691162109,292.578753662109,410.2025390625,292.162115478516,76.8
"643","19951005",20127600,0,289.827258300781,379.8,100878.821875,9.93145027160645,0.005422000028193,0,0.000280000011844095,291.348986816406,287.208673095703,289.522583007812,289.923620605469,400.932604980469,290.220477294922,78.2
"644","19951006",20338200,0,282.524688720703,374.2,101776.94375,11.0898780822754,0.00564199993386865,0,0.000200000003678724,289.028466796875,284.981726074219,287.563665771484,288.337396240234,390.667626953125,280.321520996094,77
"645","19951007",20002500,0,287.047094726562,371.6,101835.1671875,10.5546417236328,0.00628210874274373,0,0.000239999998302665,290.267028808594,284.342358398438,288.912530517578,289.583972167969,393.504150390625,275.246343994141,77
"646","19951008",19054500,0,313.292626953125,360.2,101322.21875,18.3950878143311,0.00723999999463558,0,0.000140000005194452,293.217822265625,288.261096191406,291.714935302734,291.998217773437,409.151287841797,282.365991210938,73.4
"647","19951009",16784100,0.00199999995529652,335.230316162109,347,101546.10625,23.1620994567871,0.00898400004953146,0.00799999982118607,0.00719999989960343,294.603094482422,290.155938720703,293.474719238281,294.133807373047,419.541491699219,274.806549072266,69.2
"648","19951010",18621000,0,340.254461669922,350.6,101584.634375,21.5343059539795,0.00968467947095633,0,0.00084000001224922,297.633941650391,291.711694335938,295.519549560547,296.353442382812,436.846875,286.394879150391,71
"649","19951011",18509700,0,341.852484130859,348.4,101926.5578125,19.4786510467529,0.00949252462014556,0,0.000240000009944197,298.004998779297,292.580822753906,296.200054931641,296.972595214844,438.235656738281,293.045697021484,71
"650","19951012",18436800,0,328.610632324219,348.4,101584.846875,15.2133991241455,0.0087248076684773,0,0.000480000014067628,297.413653564453,292.450604248047,295.744073486328,296.086993408203,432.726062011719,298.430706787109,71.6
"651","19951013",17403000,0,313,344.8,101528.0515625,15.560000038147,0.00608200011774898,0,0.000420000006852206,294.635388183594,290.303344726562,292.359820556641,292.81376953125,417.488562011719,286.149609375,70.6
"652","19951014",19081800,0,270.6,355.8,102437.1984375,7.50587749481201,0.00330762024968863,0,9.99999974737875e-05,289.896038818359,284.051123046875,287.352075195313,288.119494628906,393.187335205078,278.51865234375,74.8
"653","19951015",18750300,0,298.396203613281,349.4,101960.6734375,10.2733242034912,0.00539799993857741,0,1.99999994947575e-05,294.600158691406,288.299957275391,292.681665039063,293.015551757812,414.014294433594,286.840209960938,73
"654","19951016",18604500,0,309.002935791016,342,101683.4375,11.7038177490234,0.00562789933755994,0,3.9999998989515e-05,296.476495361328,290.864685058594,294.616931152344,294.59169921875,422.894024658203,286.130120849609,71.4
"655","19951017",18344400,0,302.603796386719,338.6,101550.3796875,12.5301319122314,0.00550050670281053,0,0.00114000000321539,295.036236572266,290.217797851563,293.126715087891,293.11513671875,417.225341796875,282.295446777344,70.4
